path	baseline_path	kind	classification	cmake_selection	current_sha256	baseline_sha256	canonical_current_sha256	canonical_baseline_sha256	disposition
src/core/softpc/base/ccpu386/ret.c	base/ccpu386/ret.c	source-or-header	identical-original	ccpu-manifest	9531f24ac58029b3a7eb768a49b8e99242b6e9d9fbc5825b6982ae53687688f5	9531f24ac58029b3a7eb768a49b8e99242b6e9d9fbc5825b6982ae53687688f5	6d19255d3f7bb24f6d005f077e15e695f7bc6383e967f9b7089d4bbbee4f5c95	6d19255d3f7bb24f6d005f077e15e695f7bc6383e967f9b7089d4bbbee4f5c95	retain-pristine
src/core/softpc/base/ccpu386/ret.h	base/ccpu386/ret.h	source-or-header	identical-original	not-directly-selected	8a1fcb385fede1b0bbfdfd653b4637adf8d62a3d6ee827c8ded2287b019534f1	8a1fcb385fede1b0bbfdfd653b4637adf8d62a3d6ee827c8ded2287b019534f1	597a77454874b82fe23fbe2447b4415b890fa418f291188241df2c69f7f47af1	597a77454874b82fe23fbe2447b4415b890fa418f291188241df2c69f7f47af1	retain-pristine
src/core/softpc/base/ccpu386/rol.c	base/ccpu386/rol.c	source-or-header	identical-original	ccpu-manifest	c144421250cbbf966058e3eca5158224ffe11f20e031d6a727f062bd17d8c7da	c144421250cbbf966058e3eca5158224ffe11f20e031d6a727f062bd17d8c7da	93dd0d67496a3826c0219e5105638f2e5eb63d0a3b4ac95ad830ac1f6d2d8b9c	93dd0d67496a3826c0219e5105638f2e5eb63d0a3b4ac95ad830ac1f6d2d8b9c	retain-pristine
src/core/softpc/base/ccpu386/rol.h	base/ccpu386/rol.h	source-or-header	identical-original	not-directly-selected	a4aa055ab15c0aebeab6c03695c698cbc163dca8e4a5e98f7e339a51c47fcce2	a4aa055ab15c0aebeab6c03695c698cbc163dca8e4a5e98f7e339a51c47fcce2	217e16251608a7a59435f207a3a2284fb3d22b481b55925177a7047adc359d01	217e16251608a7a59435f207a3a2284fb3d22b481b55925177a7047adc359d01	retain-pristine
src/core/softpc/base/ccpu386/ror.c	base/ccpu386/ror.c	source-or-header	identical-original	ccpu-manifest	0c823e97524b246606db531c1702d33c2acc5c3fa4abc63e03504bce87bd5d57	0c823e97524b246606db531c1702d33c2acc5c3fa4abc63e03504bce87bd5d57	72d390bc0f00ab04c92da15c6db282e9e6c42c4a65d269c853fb72ca88c21f59	72d390bc0f00ab04c92da15c6db282e9e6c42c4a65d269c853fb72ca88c21f59	retain-pristine
src/core/softpc/base/ccpu386/ror.h	base/ccpu386/ror.h	source-or-header	identical-original	not-directly-selected	29ec301f54dd8b137608e6e7c6fa348a6e1b8a067745cb1cd3b696f83d8a7117	29ec301f54dd8b137608e6e7c6fa348a6e1b8a067745cb1cd3b696f83d8a7117	16d56bd144051a3ba49a847e15c4e2b4f0445e1e41d37c22411808487c08bc18	16d56bd144051a3ba49a847e15c4e2b4f0445e1e41d37c22411808487c08bc18	retain-pristine
src/core/softpc/base/ccpu386/rsrvd.c	base/ccpu386/rsrvd.c	source-or-header	identical-original	ccpu-manifest	38f3d99bc6cddcecc4a2d66cf63746746a4f6774386c94391ec7fb70582db295	38f3d99bc6cddcecc4a2d66cf63746746a4f6774386c94391ec7fb70582db295	38ae785acf4f2f4c695c9b3d2e2af2f0f60a8c9a25bb0147f2ef1d71fed0ef47	38ae785acf4f2f4c695c9b3d2e2af2f0f60a8c9a25bb0147f2ef1d71fed0ef47	retain-pristine
src/core/softpc/base/ccpu386/rsrvd.h	base/ccpu386/rsrvd.h	source-or-header	identical-original	not-directly-selected	246816f3b89b67bc0cb2a7dc18be8823952e37601f0bd148e13dfd72d72089c6	246816f3b89b67bc0cb2a7dc18be8823952e37601f0bd148e13dfd72d72089c6	a74b9bfb4cde549f2cb466e10f480569bca623eb8f87ec18e8bcc8873639df78	a74b9bfb4cde549f2cb466e10f480569bca623eb8f87ec18e8bcc8873639df78	retain-pristine
src/core/softpc/base/ccpu386/sahf.c	base/ccpu386/sahf.c	source-or-header	identical-original	ccpu-manifest	fb473e899aaaceef025c2ebf3aba74e7fe5aa9cbffee982443786c53e0fd84f9	fb473e899aaaceef025c2ebf3aba74e7fe5aa9cbffee982443786c53e0fd84f9	699b97aaffbddc76afd4124e00059ed51a6d73791bda37ed7f7f1fa22264cddb	699b97aaffbddc76afd4124e00059ed51a6d73791bda37ed7f7f1fa22264cddb	retain-pristine
src/core/softpc/base/ccpu386/sahf.h	base/ccpu386/sahf.h	source-or-header	identical-original	not-directly-selected	8433ec576a5fba57247bb11b5dc5edc812d8b72c5e2dada14eff8b91c91e731a	8433ec576a5fba57247bb11b5dc5edc812d8b72c5e2dada14eff8b91c91e731a	2659974f4fadd0abdd930ced535d0c1190c7b6ef1207f1d10b0fcfc387650ee9	2659974f4fadd0abdd930ced535d0c1190c7b6ef1207f1d10b0fcfc387650ee9	retain-pristine
src/core/softpc/base/ccpu386/sar.c	base/ccpu386/sar.c	source-or-header	identical-original	ccpu-manifest	4ff881f97ffd7b6b0188f6a95f671b308f06f8da2dfcb4e9c7be3a51ec673011	4ff881f97ffd7b6b0188f6a95f671b308f06f8da2dfcb4e9c7be3a51ec673011	fa538349f6c60895fdfc292312d98b15417d18ebff55693da5e9cda577e1f707	fa538349f6c60895fdfc292312d98b15417d18ebff55693da5e9cda577e1f707	retain-pristine
src/core/softpc/base/ccpu386/sar.h	base/ccpu386/sar.h	source-or-header	identical-original	not-directly-selected	96f3d9dc28f32a9b80b64e9a3f8c66551fc08eb5a1ce205598ce142291baba32	96f3d9dc28f32a9b80b64e9a3f8c66551fc08eb5a1ce205598ce142291baba32	60468258d49eccd08615d8be2ba65b10a86e690016e6a382204e1be7f0794a45	60468258d49eccd08615d8be2ba65b10a86e690016e6a382204e1be7f0794a45	retain-pristine
src/core/softpc/base/ccpu386/sascdef.c	base/ccpu386/sascdef.c	source-or-header	identical-original	not-directly-selected	b8b7832d02bd8f4161e1f71df2968051609da065f4da8287a65e6b14b38a749c	b8b7832d02bd8f4161e1f71df2968051609da065f4da8287a65e6b14b38a749c	9c88e0939d889188db50fd637c4a158c7dc4926a3d65d702d5c7e10a86bff6de	9c88e0939d889188db50fd637c4a158c7dc4926a3d65d702d5c7e10a86bff6de	retain-pristine
src/core/softpc/base/ccpu386/sbb.c	base/ccpu386/sbb.c	source-or-header	identical-original	ccpu-manifest	99354b3d7ada08d2aacabbcb44d8e36d9a6d2b5641541d23054cf3c0cc18b63b	99354b3d7ada08d2aacabbcb44d8e36d9a6d2b5641541d23054cf3c0cc18b63b	14d052e541ac90c3036288577ce833405e4d73af899ab3d01794235dad9a3016	14d052e541ac90c3036288577ce833405e4d73af899ab3d01794235dad9a3016	retain-pristine
src/core/softpc/base/ccpu386/sbb.h	base/ccpu386/sbb.h	source-or-header	identical-original	not-directly-selected	95db2a0edaa6a333c71964b78a1c87628ca08d7c6d7db6a5e62ed75a5156dcfd	95db2a0edaa6a333c71964b78a1c87628ca08d7c6d7db6a5e62ed75a5156dcfd	e40e9207d60f318a7173176ad2df4995104ccd30ff96c4cd94ac0a321628987c	e40e9207d60f318a7173176ad2df4995104ccd30ff96c4cd94ac0a321628987c	retain-pristine
src/core/softpc/base/ccpu386/setxx.c	base/ccpu386/setxx.c	source-or-header	identical-original	ccpu-manifest	c6c152fa783fc7d54863706ebbb8c969bc851eb24c6587a399a3153f4054aa7f	c6c152fa783fc7d54863706ebbb8c969bc851eb24c6587a399a3153f4054aa7f	85ef9e3aa473186a3a373184ad397fcff1a897971f870b64842c34c08c7499a3	85ef9e3aa473186a3a373184ad397fcff1a897971f870b64842c34c08c7499a3	retain-pristine
src/core/softpc/base/ccpu386/setxx.h	base/ccpu386/setxx.h	source-or-header	identical-original	not-directly-selected	58f3a4a228b5160b308c38afbfe1bb417a6279f91aa28b193493e4ed79fa3445	58f3a4a228b5160b308c38afbfe1bb417a6279f91aa28b193493e4ed79fa3445	cb7bd806fb9ba206e7824f7df02110df424cecedff604a02cc6e81a35024c7e0	cb7bd806fb9ba206e7824f7df02110df424cecedff604a02cc6e81a35024c7e0	retain-pristine
src/core/softpc/base/ccpu386/sgdt.c	base/ccpu386/sgdt.c	source-or-header	identical-original	ccpu-manifest	b4af0fcc8d824d8fc3c2e7d40659844e66e45ee5026ffc17b43d150e513d41fc	b4af0fcc8d824d8fc3c2e7d40659844e66e45ee5026ffc17b43d150e513d41fc	6f6f6d661cb5fb7227fce0d18756ebc7f8a287d670d68137484f4dc2bd38ae46	6f6f6d661cb5fb7227fce0d18756ebc7f8a287d670d68137484f4dc2bd38ae46	retain-pristine
src/core/softpc/base/ccpu386/sgdt.h	base/ccpu386/sgdt.h	source-or-header	identical-original	not-directly-selected	97b6c7c6ee43cd9d3262b3a4e097ffa53ca839e625aa6516dc995049ae3224bb	97b6c7c6ee43cd9d3262b3a4e097ffa53ca839e625aa6516dc995049ae3224bb	d85087362f4eafaaed377aaddbd8120c2c7651036193d333fce21fb48063ddc7	d85087362f4eafaaed377aaddbd8120c2c7651036193d333fce21fb48063ddc7	retain-pristine
src/core/softpc/base/ccpu386/shl.c	base/ccpu386/shl.c	source-or-header	identical-original	ccpu-manifest	03354bdb3d04e84d2e569273e38952300ddbd1d0f2924c6363c63b2f9064c8c1	03354bdb3d04e84d2e569273e38952300ddbd1d0f2924c6363c63b2f9064c8c1	ab3c105bf749ab196b0841a6b78253f213452bf22809884eeec88ba3b8af7d7b	ab3c105bf749ab196b0841a6b78253f213452bf22809884eeec88ba3b8af7d7b	retain-pristine
src/core/softpc/base/ccpu386/shl.h	base/ccpu386/shl.h	source-or-header	identical-original	not-directly-selected	625184add3562a14965a124fcad868cbbe4fe6ff1f2bf712049c93b6c2ad17fb	625184add3562a14965a124fcad868cbbe4fe6ff1f2bf712049c93b6c2ad17fb	3739a74fa3b23122c3b2a96462d9f7336c50b5d4053c0dfe3518cde356c8b4dc	3739a74fa3b23122c3b2a96462d9f7336c50b5d4053c0dfe3518cde356c8b4dc	retain-pristine
src/core/softpc/base/ccpu386/shld.c	base/ccpu386/shld.c	source-or-header	identical-original	ccpu-manifest	0454f3a15e286a17a61cd6d4ad8cc0ec42267e2cb50624b366b136962e3f855e	0454f3a15e286a17a61cd6d4ad8cc0ec42267e2cb50624b366b136962e3f855e	ec8b3e5685982b0ca5804268f71f844761f4f70413de5a5233ee9fc912c37711	ec8b3e5685982b0ca5804268f71f844761f4f70413de5a5233ee9fc912c37711	retain-pristine
src/core/softpc/base/ccpu386/shld.h	base/ccpu386/shld.h	source-or-header	identical-original	not-directly-selected	fb05f06e082d423a4f5dd6c01a457f28f3090318965cca37de94d9a4f3197435	fb05f06e082d423a4f5dd6c01a457f28f3090318965cca37de94d9a4f3197435	344238dff2d4f28bebd8ca53e0385f282184345c884bb1e42473b7a31b9d7982	344238dff2d4f28bebd8ca53e0385f282184345c884bb1e42473b7a31b9d7982	retain-pristine
src/core/softpc/base/ccpu386/shr.c	base/ccpu386/shr.c	source-or-header	identical-original	ccpu-manifest	423ddf4206e009deb3eab3b17feab5cd4db1c9745643da5809ade351e26d1b70	423ddf4206e009deb3eab3b17feab5cd4db1c9745643da5809ade351e26d1b70	ca076829270ff27614a3779a24b86c11f6de035bbbe5146f7809b22e0754c7bc	ca076829270ff27614a3779a24b86c11f6de035bbbe5146f7809b22e0754c7bc	retain-pristine
src/core/softpc/base/ccpu386/shr.h	base/ccpu386/shr.h	source-or-header	identical-original	not-directly-selected	d1c8eec96859525a1eb0d2beac33848ff9017729c0d8affb902e5a49f8abba8a	d1c8eec96859525a1eb0d2beac33848ff9017729c0d8affb902e5a49f8abba8a	6064cdc2de3ac0065eb269e8bc9f5523176d7882579271885f2fe330805fc39d	6064cdc2de3ac0065eb269e8bc9f5523176d7882579271885f2fe330805fc39d	retain-pristine
src/core/softpc/base/ccpu386/shrd.c	base/ccpu386/shrd.c	source-or-header	identical-original	ccpu-manifest	2d3351d8d4920d4691fd4035d6db11b97ab5ea3d15d10b0cac1403e68f9212cd	2d3351d8d4920d4691fd4035d6db11b97ab5ea3d15d10b0cac1403e68f9212cd	53cc1ce5f094ce8b839f773bc170ca66958b590d07cf685941c71247ad2282a8	53cc1ce5f094ce8b839f773bc170ca66958b590d07cf685941c71247ad2282a8	retain-pristine
src/core/softpc/base/ccpu386/shrd.h	base/ccpu386/shrd.h	source-or-header	identical-original	not-directly-selected	2cf91dc8bef4e9e1a4283cb116f2191018c2d0d0d2e32eb962633348eae8302e	2cf91dc8bef4e9e1a4283cb116f2191018c2d0d0d2e32eb962633348eae8302e	6e3b6ef67ece6e01f4d21e12eba443c4485c483ad281d5e6469919d704e48249	6e3b6ef67ece6e01f4d21e12eba443c4485c483ad281d5e6469919d704e48249	retain-pristine
src/core/softpc/base/ccpu386/sidt.c	base/ccpu386/sidt.c	source-or-header	identical-original	ccpu-manifest	d6882f92a0171ebd6f5137d401e2af4f89c0e854f0349d51650096d755b1a9a0	d6882f92a0171ebd6f5137d401e2af4f89c0e854f0349d51650096d755b1a9a0	2757bb7e5600a1ef540a52aaee93a63fcd5bb9e1532b83b6331954a7b665ecee	2757bb7e5600a1ef540a52aaee93a63fcd5bb9e1532b83b6331954a7b665ecee	retain-pristine
src/core/softpc/base/ccpu386/sidt.h	base/ccpu386/sidt.h	source-or-header	identical-original	not-directly-selected	21bce10a1066dc106468e88949f2dcb182984350fddaa8c693595f6e1bd98f07	21bce10a1066dc106468e88949f2dcb182984350fddaa8c693595f6e1bd98f07	b85ddcc09cf9e238f5cb90920219bc58d27d240d83586ac84484d48bd2097110	b85ddcc09cf9e238f5cb90920219bc58d27d240d83586ac84484d48bd2097110	retain-pristine
src/core/softpc/base/ccpu386/sldt.c	base/ccpu386/sldt.c	source-or-header	identical-original	ccpu-manifest	5f183fc3800019fd4f4ce0368a49d7d285a2d03c1745eb9e391f1fcdb3ad73d0	5f183fc3800019fd4f4ce0368a49d7d285a2d03c1745eb9e391f1fcdb3ad73d0	9daee02ef1f0ec1232ade8cfa6adfda2c0d0bee14611ab4e9b49fbc9b706912f	9daee02ef1f0ec1232ade8cfa6adfda2c0d0bee14611ab4e9b49fbc9b706912f	retain-pristine
src/core/softpc/base/ccpu386/sldt.h	base/ccpu386/sldt.h	source-or-header	identical-original	not-directly-selected	082d43e79865684736d91f150fd90f829fd171f538dd621e58ee7442aae748f2	082d43e79865684736d91f150fd90f829fd171f538dd621e58ee7442aae748f2	c372157bb5941db866657ae06e3edf308f3cf03d1cad6e964b166332f0b0d34b	c372157bb5941db866657ae06e3edf308f3cf03d1cad6e964b166332f0b0d34b	retain-pristine
src/core/softpc/base/ccpu386/smsw.c	base/ccpu386/smsw.c	source-or-header	identical-original	ccpu-manifest	7fe73c7e862d37d6294acc23c667b0b3d99d9295c78d80138d5c22902b9a1e30	7fe73c7e862d37d6294acc23c667b0b3d99d9295c78d80138d5c22902b9a1e30	328397a30cdbbd6a0e579bf4ed279fb700af7692ab9b0e88922905be4046ae24	328397a30cdbbd6a0e579bf4ed279fb700af7692ab9b0e88922905be4046ae24	retain-pristine
src/core/softpc/base/ccpu386/smsw.h	base/ccpu386/smsw.h	source-or-header	identical-original	not-directly-selected	5745520185fcc590da10a1b6b133360f6c3ae6ab43c58c96db8d2b23af8bf066	5745520185fcc590da10a1b6b133360f6c3ae6ab43c58c96db8d2b23af8bf066	daafa9adba7283e5cb59f92b0b87971e14d19aca4ad6d806b9d8485d9b23fa63	daafa9adba7283e5cb59f92b0b87971e14d19aca4ad6d806b9d8485d9b23fa63	retain-pristine
src/core/softpc/base/ccpu386/softpc_ccpu_facade.c	base/ccpu386/softpc_ccpu_facade.c	source-or-header	local-standalone	literal-reference	7e77fa8b3475abf617be59dd54bf293899c335937aec2cdff3a3976a6b000856				overlay
src/core/softpc/base/ccpu386/sources	base/ccpu386/sources	source-or-header	identical-original	not-directly-selected	6dc49164a86efb90776924f463fc0e1ec064436e21339b92e709449a73779431	6dc49164a86efb90776924f463fc0e1ec064436e21339b92e709449a73779431	9c277be35c516723ba15b7390c4dadfcffbb5faf191b50c3bcb5580b5dd61cfc	9c277be35c516723ba15b7390c4dadfcffbb5faf191b50c3bcb5580b5dd61cfc	retain-pristine
src/core/softpc/base/ccpu386/stc.c	base/ccpu386/stc.c	source-or-header	identical-original	ccpu-manifest	daea4a3de631e0c901f146556fab07444c38c4c0f3781d3c0ad4b9e09bbe341e	daea4a3de631e0c901f146556fab07444c38c4c0f3781d3c0ad4b9e09bbe341e	af80661113e0cc16282672b72975489f15f4067741ee17bbe7ae79a286b1f2e4	af80661113e0cc16282672b72975489f15f4067741ee17bbe7ae79a286b1f2e4	retain-pristine
src/core/softpc/base/ccpu386/stc.h	base/ccpu386/stc.h	source-or-header	identical-original	not-directly-selected	62b2b047c76ceb8367aa14867e300e9260c152985e69a8199e23ba9cc69a7460	62b2b047c76ceb8367aa14867e300e9260c152985e69a8199e23ba9cc69a7460	229cc48d29e52e9db789f8593207838f762356c5f5e3d0791d09bb08419325d4	229cc48d29e52e9db789f8593207838f762356c5f5e3d0791d09bb08419325d4	retain-pristine
